PYTHON-136,PYTHON,Improvement,behackett,2010-06-21 15:54:33
PYTHON-1360,PYTHON,Task,shane.harvey,2017-08-23 22:47:07
PYTHON-1361,PYTHON,New Feature,jesse,2017-08-24 01:58:38
PYTHON-1362,PYTHON,New Feature,jesse,2017-08-25 16:04:15
PYTHON-1363,PYTHON,Improvement,prashant.mital,2017-08-25 19:15:49
PYTHON-1364,PYTHON,Task,shane.harvey,2017-08-27 23:23:00
PYTHON-1365,PYTHON,Task,,2017-08-28 06:59:22
PYTHON-1366,PYTHON,Bug,,2017-08-28 07:28:06
PYTHON-1367,PYTHON,Bug,shane.harvey,2017-08-30 21:51:29
PYTHON-1368,PYTHON,Task,shane.harvey,2017-09-05 18:23:54
PYTHON-1369,PYTHON,Task,shane.harvey,2017-09-05 18:25:48
PYTHON-1370,PYTHON,Task,shane.harvey,2017-09-05 18:46:34
PYTHON-1371,PYTHON,Bug,shane.harvey,2017-09-06 17:41:55
PYTHON-1372,PYTHON,Improvement,shane.harvey,2017-09-08 18:35:51
PYTHON-1373,PYTHON,Bug,behackett,2017-09-10 21:35:22
PYTHON-1374,PYTHON,Improvement,,2017-09-17 03:04:59
PYTHON-1375,PYTHON,Bug,behackett,2017-09-22 16:15:56
PYTHON-1376,PYTHON,Task,jesse,2017-09-22 17:10:27
PYTHON-1377,PYTHON,New Feature,shane.harvey,2017-09-22 17:13:09
PYTHON-1378,PYTHON,New Feature,behackett,2017-09-22 19:09:50
PYTHON-1379,PYTHON,New Feature,behackett,2017-09-25 18:52:33
PYTHON-138,PYTHON,New Feature,behackett,2010-06-29 22:06:01
PYTHON-1380,PYTHON,Improvement,behackett,2017-09-25 19:20:58
PYTHON-1381,PYTHON,Improvement,,2017-09-26 18:22:41
PYTHON-1382,PYTHON,Task,behackett,2017-09-26 22:25:06
PYTHON-1383,PYTHON,Improvement,behackett,2017-09-27 14:27:24
PYTHON-1384,PYTHON,Bug,behackett,2017-09-28 19:00:02
PYTHON-1385,PYTHON,Bug,behackett,2017-09-28 21:18:51
PYTHON-1386,PYTHON,Bug,shane.harvey,2017-09-29 16:21:32
PYTHON-1387,PYTHON,Bug,behackett,2017-09-29 20:00:52
PYTHON-1388,PYTHON,Bug,shane.harvey,2017-09-30 06:48:17
PYTHON-1389,PYTHON,Bug,shane.harvey,2017-10-02 15:38:40
PYTHON-139,PYTHON,Bug,mike,2010-07-05 17:08:05
PYTHON-1390,PYTHON,Task,behackett,2017-10-06 20:56:38
PYTHON-1391,PYTHON,Bug,behackett,2017-10-09 09:07:45
PYTHON-1392,PYTHON,Bug,behackett,2017-10-09 20:38:31
PYTHON-1393,PYTHON,Task,behackett,2017-10-12 14:33:06
PYTHON-1394,PYTHON,Bug,shane.harvey,2017-10-17 23:38:34
PYTHON-1395,PYTHON,Improvement,behackett,2017-10-27 21:14:15
PYTHON-1396,PYTHON,Improvement,,2017-10-31 21:34:50
PYTHON-1397,PYTHON,Bug,behackett,2017-11-01 14:08:25
PYTHON-1398,PYTHON,Task,behackett,2017-11-02 15:01:05
PYTHON-1399,PYTHON,Improvement,behackett,2017-11-06 07:43:39
PYTHON-14,PYTHON,New Feature,mike,2009-04-21 09:08:34
PYTHON-140,PYTHON,Improvement,mike,2010-07-06 17:48:55
PYTHON-1400,PYTHON,Task,behackett,2017-11-06 19:52:28
PYTHON-1401,PYTHON,Bug,shane.harvey,2017-11-06 20:10:42
PYTHON-1403,PYTHON,Improvement,,2017-11-08 20:02:39
PYTHON-1404,PYTHON,Improvement,shane.harvey,2017-11-08 21:29:46
PYTHON-1405,PYTHON,Improvement,shane.harvey,2017-11-09 00:03:04
PYTHON-1406,PYTHON,Bug,behackett,2017-11-10 19:12:20
PYTHON-1407,PYTHON,Bug,shane.harvey,2017-11-10 19:41:46
PYTHON-1408,PYTHON,Improvement,shane.harvey,2017-11-10 20:38:33
PYTHON-1409,PYTHON,Task,behackett,2017-11-10 20:42:06
PYTHON-141,PYTHON,Improvement,,2010-07-07 13:49:18
PYTHON-1410,PYTHON,Task,shane.harvey,2017-11-10 20:53:15
PYTHON-1411,PYTHON,Improvement,behackett,2017-11-13 21:32:15
PYTHON-1412,PYTHON,Task,behackett,2017-11-15 14:24:40
PYTHON-1413,PYTHON,Task,behackett,2017-11-15 19:03:42
PYTHON-1414,PYTHON,Bug,shane.harvey,2017-11-16 15:37:41
PYTHON-1415,PYTHON,Improvement,shane.harvey,2017-11-16 21:54:31
PYTHON-1416,PYTHON,Bug,behackett,2017-11-17 01:36:14
PYTHON-1417,PYTHON,Task,shane.harvey,2017-11-17 16:11:56
PYTHON-1418,PYTHON,Task,behackett,2017-11-17 23:36:48
PYTHON-1419,PYTHON,New Feature,shane.harvey,2017-11-20 19:19:59
PYTHON-142,PYTHON,New Feature,behackett,2010-07-08 13:05:50
PYTHON-1420,PYTHON,Bug,shane.harvey,2017-11-22 01:20:00
PYTHON-1421,PYTHON,Bug,shane.harvey,2017-11-28 18:57:52
PYTHON-1422,PYTHON,Bug,shane.harvey,2017-11-28 19:03:43
PYTHON-1423,PYTHON,Task,shane.harvey,2017-11-28 21:53:19
PYTHON-1424,PYTHON,Improvement,,2017-11-28 22:43:22
PYTHON-1425,PYTHON,Task,behackett,2017-11-29 17:02:27
PYTHON-1426,PYTHON,Task,behackett,2017-11-29 17:08:53
PYTHON-1427,PYTHON,Bug,shane.harvey,2017-11-29 20:27:25
PYTHON-1428,PYTHON,Bug,shane.harvey,2017-11-29 20:46:54
PYTHON-1429,PYTHON,Bug,,2017-12-01 20:49:09
PYTHON-143,PYTHON,Bug,mike,2010-07-14 13:49:35
PYTHON-1430,PYTHON,Bug,behackett,2017-12-03 07:28:05
PYTHON-1431,PYTHON,Task,shane.harvey,2017-12-04 07:33:01
PYTHON-1432,PYTHON,Sub-task,,2017-12-04 22:25:18
PYTHON-1433,PYTHON,New Feature,jesse,2017-12-05 22:13:58
PYTHON-1434,PYTHON,Bug,shane.harvey,2017-12-06 18:33:19
PYTHON-1435,PYTHON,Improvement,,2017-12-09 00:24:24
PYTHON-1436,PYTHON,Task,behackett,2017-12-11 18:22:19
PYTHON-1438,PYTHON,Task,shane.harvey,2017-12-11 19:46:27
PYTHON-1439,PYTHON,New Feature,shane.harvey,2017-12-13 15:12:17
PYTHON-144,PYTHON,Improvement,mike,2010-07-16 18:30:43
PYTHON-1440,PYTHON,Improvement,behackett,2017-12-14 15:27:50
PYTHON-1441,PYTHON,Bug,behackett,2017-12-14 15:30:20
PYTHON-1442,PYTHON,Bug,jesse,2017-12-18 19:14:34
PYTHON-1443,PYTHON,Bug,behackett,2017-12-25 15:46:56
PYTHON-1445,PYTHON,Task,behackett,2018-01-05 19:40:14
PYTHON-1446,PYTHON,Task,behackett,2018-01-05 19:46:27
PYTHON-1447,PYTHON,Bug,behackett,2018-01-07 15:58:35
PYTHON-1448,PYTHON,Task,behackett,2018-01-12 20:23:22
PYTHON-1449,PYTHON,Bug,behackett,2018-01-13 01:11:18
PYTHON-145,PYTHON,Task,dcrosta,2010-07-21 15:30:03
PYTHON-1450,PYTHON,Bug,JIRAUSER1253561,2018-01-17 19:37:42
PYTHON-1451,PYTHON,Bug,shane.harvey,2018-01-24 10:46:09
PYTHON-1452,PYTHON,Task,behackett,2018-01-25 21:32:37
PYTHON-1453,PYTHON,Epic,behackett,2018-01-26 16:49:09
PYTHON-1454,PYTHON,Improvement,behackett,2018-01-26 19:08:04
PYTHON-1455,PYTHON,Bug,behackett,2018-01-27 21:07:09
PYTHON-1456,PYTHON,Task,behackett,2018-01-27 21:42:36
PYTHON-1457,PYTHON,New Feature,behackett,2018-01-29 18:29:00
PYTHON-1458,PYTHON,Task,behackett,2018-01-31 16:12:54
PYTHON-1459,PYTHON,Task,behackett,2018-01-31 18:07:29
PYTHON-146,PYTHON,Improvement,behackett,2010-07-26 19:22:40
PYTHON-1460,PYTHON,Task,shane.harvey,2018-02-01 08:27:48
PYTHON-1461,PYTHON,Task,behackett,2018-02-01 18:24:18
PYTHON-1462,PYTHON,Task,behackett,2018-02-02 16:04:48
PYTHON-1463,PYTHON,Task,behackett,2018-02-02 21:39:03
PYTHON-1464,PYTHON,New Feature,behackett,2018-02-02 21:52:15
PYTHON-1465,PYTHON,Task,behackett,2018-02-09 19:08:23
PYTHON-1466,PYTHON,Task,shane.harvey,2018-02-09 22:02:26
PYTHON-1467,PYTHON,Epic,behackett,2018-02-13 04:09:12
PYTHON-1468,PYTHON,Epic,behackett,2018-02-13 04:12:27
PYTHON-1469,PYTHON,Task,behackett,2018-02-13 04:56:34
PYTHON-147,PYTHON,Bug,mike,2010-07-28 10:04:55
PYTHON-1470,PYTHON,Task,behackett,2018-02-13 05:01:25
PYTHON-1471,PYTHON,Bug,behackett,2018-02-13 05:09:52
PYTHON-1472,PYTHON,Task,shane.harvey,2018-02-13 05:13:53
PYTHON-1473,PYTHON,New Feature,behackett,2018-02-13 09:57:30
PYTHON-1474,PYTHON,Improvement,shane.harvey,2018-02-13 16:37:04
PYTHON-1475,PYTHON,Bug,shane.harvey,2018-02-13 18:10:55
PYTHON-1476,PYTHON,Epic,prashant.mital,2018-02-13 20:21:06
PYTHON-1477,PYTHON,Task,behackett,2018-02-15 01:03:08
PYTHON-1478,PYTHON,Task,behackett,2018-02-15 16:35:02
PYTHON-1479,PYTHON,Bug,jesse,2018-02-16 03:08:25
PYTHON-148,PYTHON,Improvement,mike,2010-08-03 02:29:53
PYTHON-1480,PYTHON,Task,behackett,2018-02-16 03:52:17
PYTHON-1481,PYTHON,Bug,behackett,2018-02-16 19:41:08
PYTHON-1482,PYTHON,Bug,shane.harvey,2018-02-19 15:26:47
PYTHON-1483,PYTHON,Task,shane.harvey,2018-02-21 16:27:27
PYTHON-1484,PYTHON,Improvement,,2018-02-22 01:13:59
PYTHON-1485,PYTHON,New Feature,behackett,2018-02-22 21:35:31
PYTHON-1486,PYTHON,New Feature,behackett,2018-02-23 18:55:15
PYTHON-1487,PYTHON,Task,behackett,2018-02-23 21:07:51
PYTHON-1488,PYTHON,Task,behackett,2018-02-24 00:51:00
PYTHON-1489,PYTHON,Improvement,JIRAUSER1253561,2018-02-26 19:39:57
PYTHON-149,PYTHON,Bug,mike,2010-08-03 05:55:36
PYTHON-1490,PYTHON,Bug,shane.harvey,2018-02-27 00:13:55
PYTHON-1491,PYTHON,Bug,shane.harvey,2018-02-28 20:45:41
PYTHON-1492,PYTHON,Bug,behackett,2018-03-01 22:50:58
PYTHON-1493,PYTHON,Bug,,2018-03-02 23:23:23
PYTHON-1494,PYTHON,Task,behackett,2018-03-06 00:20:02
PYTHON-1495,PYTHON,Bug,shane.harvey,2018-03-06 18:31:40
PYTHON-1496,PYTHON,Task,behackett,2018-03-07 04:29:00
PYTHON-1497,PYTHON,Task,shane.harvey,2018-03-07 10:37:02
PYTHON-1498,PYTHON,Bug,behackett,2018-03-07 17:31:05
PYTHON-1499,PYTHON,Task,behackett,2018-03-12 06:30:02
PYTHON-15,PYTHON,New Feature,mike,2009-04-26 11:52:19
PYTHON-150,PYTHON,Improvement,behackett,2010-08-03 18:03:09
PYTHON-1500,PYTHON,Bug,shane.harvey,2018-03-12 18:19:41
PYTHON-1501,PYTHON,Task,behackett,2018-03-14 14:48:59
PYTHON-1502,PYTHON,Improvement,behackett,2018-03-14 14:57:15
PYTHON-1503,PYTHON,Task,shane.harvey,2018-03-15 11:42:30
PYTHON-1504,PYTHON,Bug,behackett,2018-03-15 13:52:17
PYTHON-1505,PYTHON,Improvement,behackett,2018-03-15 18:09:49
PYTHON-1506,PYTHON,Improvement,behackett,2018-03-16 00:05:09
PYTHON-1507,PYTHON,Task,behackett,2018-03-18 15:37:01
PYTHON-1508,PYTHON,New Feature,shane.harvey,2018-03-19 18:45:25
PYTHON-1509,PYTHON,Task,behackett,2018-03-22 00:14:36
PYTHON-151,PYTHON,Improvement,mike,2010-08-04 21:25:11
PYTHON-1510,PYTHON,Bug,behackett,2018-03-22 02:51:18
PYTHON-1511,PYTHON,Task,behackett,2018-03-23 17:59:39
PYTHON-1512,PYTHON,Task,behackett,2018-03-24 18:22:04
PYTHON-1513,PYTHON,Bug,shane.harvey,2018-03-26 11:57:31
PYTHON-1514,PYTHON,New Feature,,2018-03-29 19:25:44
PYTHON-1515,PYTHON,Improvement,behackett,2018-03-30 23:45:42
PYTHON-1516,PYTHON,Bug,behackett,2018-03-31 03:00:31
PYTHON-1517,PYTHON,New Feature,,2018-04-01 02:05:29
PYTHON-1518,PYTHON,Bug,shane.harvey,2018-04-03 18:32:50
PYTHON-1519,PYTHON,Bug,shane.harvey,2018-04-03 20:19:13
PYTHON-152,PYTHON,Bug,mike,2010-08-04 23:54:52
PYTHON-1520,PYTHON,Epic,,2018-04-03 22:12:09
PYTHON-1521,PYTHON,Task,behackett,2018-04-03 23:02:03
PYTHON-1522,PYTHON,Bug,behackett,2018-04-05 02:41:12
PYTHON-1523,PYTHON,Bug,shane.harvey,2018-04-09 22:29:51
PYTHON-1524,PYTHON,Bug,behackett,2018-04-11 18:32:10
PYTHON-1525,PYTHON,Bug,jesse,2018-04-16 18:55:44
PYTHON-1526,PYTHON,Task,behackett,2018-04-16 23:47:50
PYTHON-1527,PYTHON,Bug,behackett,2018-04-16 23:49:33
PYTHON-1528,PYTHON,Improvement,prashant.mital,2018-04-17 08:24:34
PYTHON-1529,PYTHON,Bug,behackett,2018-04-17 19:01:40
PYTHON-153,PYTHON,Bug,mike,2010-08-10 21:37:21
PYTHON-1530,PYTHON,New Feature,behackett,2018-04-17 20:19:50
PYTHON-1531,PYTHON,Bug,shane.harvey,2018-04-17 22:27:41
PYTHON-1532,PYTHON,Bug,behackett,2018-04-18 00:11:10
PYTHON-1533,PYTHON,Bug,,2018-04-18 00:15:02
PYTHON-1534,PYTHON,Bug,behackett,2018-04-18 16:22:38
PYTHON-1535,PYTHON,Bug,behackett,2018-04-18 17:43:42
PYTHON-1536,PYTHON,Task,behackett,2018-04-19 22:48:00
PYTHON-1537,PYTHON,Task,behackett,2018-04-19 22:52:05
PYTHON-1538,PYTHON,Task,behackett,2018-04-20 21:32:37
PYTHON-154,PYTHON,Improvement,mike,2010-08-13 16:18:57
PYTHON-1540,PYTHON,Improvement,,2018-04-25 15:30:32
PYTHON-1541,PYTHON,New Feature,behackett,2018-04-26 03:13:53
PYTHON-1542,PYTHON,New Feature,,2018-04-26 03:53:08
PYTHON-1543,PYTHON,Bug,shane.harvey,2018-04-26 18:18:29
PYTHON-1544,PYTHON,Improvement,behackett,2018-05-01 16:00:17
PYTHON-1545,PYTHON,New Feature,shane.harvey,2018-05-02 17:16:17
PYTHON-1546,PYTHON,Improvement,behackett,2018-05-02 20:26:25
PYTHON-1547,PYTHON,Bug,behackett,2018-05-03 12:28:47
PYTHON-1548,PYTHON,New Feature,behackett,2018-05-03 14:58:57
PYTHON-1549,PYTHON,Bug,shane.harvey,2018-05-03 16:56:08
PYTHON-155,PYTHON,Improvement,mike,2010-08-18 20:27:26
PYTHON-1550,PYTHON,Bug,shane.harvey,2018-05-03 22:28:52
PYTHON-1551,PYTHON,Task,behackett,2018-05-04 22:14:51
PYTHON-1552,PYTHON,Bug,,2018-05-08 21:03:13
PYTHON-1553,PYTHON,Task,behackett,2018-05-10 18:41:49
PYTHON-1554,PYTHON,Bug,shane.harvey,2018-05-11 18:13:06
PYTHON-1555,PYTHON,Improvement,shane.harvey,2018-05-14 08:51:17
PYTHON-1556,PYTHON,Bug,shane.harvey,2018-05-15 22:13:41
PYTHON-1557,PYTHON,Task,shane.harvey,2018-05-17 15:14:27
PYTHON-1558,PYTHON,Improvement,prashant.mital,2018-05-17 20:15:48
PYTHON-1559,PYTHON,Improvement,,2018-05-22 00:02:28
PYTHON-156,PYTHON,Bug,mike,2010-08-19 15:37:12
PYTHON-1560,PYTHON,Task,behackett,2018-05-22 21:16:57
PYTHON-1561,PYTHON,Bug,behackett,2018-05-22 21:45:01
PYTHON-1562,PYTHON,Improvement,shane.harvey,2018-05-23 16:25:40
PYTHON-1563,PYTHON,Improvement,behackett,2018-05-25 14:02:07
PYTHON-1564,PYTHON,New Feature,jesse,2018-05-29 13:00:20
PYTHON-1565,PYTHON,New Feature,prashant.mital,2018-05-29 20:50:06
PYTHON-1566,PYTHON,New Feature,,2018-05-29 21:05:50
PYTHON-1567,PYTHON,New Feature,behackett,2018-05-30 00:08:02
PYTHON-1568,PYTHON,Bug,behackett,2018-05-31 12:44:10
PYTHON-1569,PYTHON,Improvement,,2018-05-31 20:35:50
PYTHON-157,PYTHON,Improvement,mike,2010-08-20 07:21:55
PYTHON-1570,PYTHON,Task,behackett,2018-06-01 01:43:03
PYTHON-1571,PYTHON,Task,behackett,2018-06-01 01:45:17
PYTHON-1572,PYTHON,Improvement,behackett,2018-06-01 03:35:45
PYTHON-1573,PYTHON,Improvement,,2018-06-01 14:03:40
PYTHON-1574,PYTHON,Bug,behackett,2018-06-02 03:38:25
PYTHON-1575,PYTHON,Improvement,behackett,2018-06-03 21:49:25
PYTHON-1576,PYTHON,Task,behackett,2018-06-04 15:12:40
PYTHON-1577,PYTHON,Improvement,prashant.mital,2018-06-04 15:24:44
PYTHON-1578,PYTHON,Improvement,shane.harvey,2018-06-04 16:35:32
PYTHON-1579,PYTHON,Task,JIRAUSER1253561,2018-06-04 23:13:50
PYTHON-158,PYTHON,Improvement,,2010-08-25 18:10:35
PYTHON-1580,PYTHON,New Feature,behackett,2018-06-07 22:25:26
PYTHON-1581,PYTHON,Task,behackett,2018-06-09 14:41:52
PYTHON-1582,PYTHON,Bug,shane.harvey,2018-06-11 19:13:20
PYTHON-1583,PYTHON,Task,shane.harvey,2018-06-11 21:51:54
PYTHON-1584,PYTHON,Task,shane.harvey,2018-06-12 17:17:57
PYTHON-1585,PYTHON,Task,,2018-06-12 20:13:55
PYTHON-1586,PYTHON,Task,behackett,2018-06-13 21:11:23
PYTHON-1587,PYTHON,Task,shane.harvey,2018-06-14 00:00:51
PYTHON-1588,PYTHON,Task,shane.harvey,2018-06-14 00:03:06
PYTHON-1589,PYTHON,Improvement,shane.harvey,2018-06-15 01:53:58
PYTHON-159,PYTHON,Bug,mike,2010-08-28 08:34:43
PYTHON-1590,PYTHON,Bug,shane.harvey,2018-06-15 20:00:13
PYTHON-1591,PYTHON,Task,behackett,2018-06-18 15:28:11
PYTHON-1592,PYTHON,Task,shane.harvey,2018-06-18 15:33:00
PYTHON-1593,PYTHON,Improvement,behackett,2018-06-18 20:44:13
PYTHON-1594,PYTHON,Task,shane.harvey,2018-06-21 14:47:56
PYTHON-1595,PYTHON,Task,behackett,2018-06-22 23:12:24
PYTHON-1596,PYTHON,Task,,2018-06-24 16:37:04
PYTHON-1597,PYTHON,Bug,prashant.mital,2018-06-25 19:21:58
PYTHON-1598,PYTHON,Bug,shane.harvey,2018-06-26 14:45:24
PYTHON-1599,PYTHON,Bug,shane.harvey,2018-06-26 17:59:07
PYTHON-16,PYTHON,New Feature,mike,2009-05-07 09:46:02
PYTHON-160,PYTHON,Improvement,behackett,2010-09-03 10:04:55
PYTHON-1600,PYTHON,Bug,shane.harvey,2018-06-26 19:32:20
PYTHON-1601,PYTHON,Improvement,,2018-06-28 02:19:26
PYTHON-1602,PYTHON,Epic,,2018-06-28 14:34:52
PYTHON-1603,PYTHON,Bug,shane.harvey,2018-06-29 23:00:28
PYTHON-1604,PYTHON,Task,behackett,2018-07-01 14:49:43
PYTHON-1605,PYTHON,Task,behackett,2018-07-02 20:43:44
PYTHON-1606,PYTHON,Task,behackett,2018-07-03 00:55:58
PYTHON-1607,PYTHON,Task,behackett,2018-07-03 02:11:32
PYTHON-1608,PYTHON,Bug,behackett,2018-07-08 01:38:02
PYTHON-1609,PYTHON,Bug,behackett,2018-07-09 04:40:20
PYTHON-161,PYTHON,New Feature,mike,2010-09-08 16:33:56
PYTHON-1610,PYTHON,Improvement,shane.harvey,2018-07-09 14:21:51
PYTHON-1611,PYTHON,Task,behackett,2018-07-11 13:12:18
PYTHON-1612,PYTHON,Epic,,2018-07-11 22:20:27
PYTHON-1613,PYTHON,Bug,behackett,2018-07-13 20:02:45
PYTHON-1614,PYTHON,Task,behackett,2018-07-17 05:22:10
PYTHON-1615,PYTHON,Bug,jesse,2018-07-23 02:38:50
PYTHON-1616,PYTHON,Task,shane.harvey,2018-07-23 15:23:39
PYTHON-1617,PYTHON,Bug,shane.harvey,2018-07-24 20:44:53
PYTHON-1618,PYTHON,Task,,2018-07-26 18:15:54
PYTHON-1619,PYTHON,New Feature,prashant.mital,2018-07-26 19:40:21
PYTHON-162,PYTHON,Improvement,behackett,2010-09-22 07:56:38
PYTHON-1620,PYTHON,New Feature,shane.harvey,2018-07-27 18:23:38
PYTHON-1621,PYTHON,Improvement,prashant.mital,2018-07-27 18:26:00
PYTHON-1622,PYTHON,Task,,2018-08-04 09:19:04
PYTHON-1623,PYTHON,Task,prashant.mital,2018-08-07 15:43:39
PYTHON-1624,PYTHON,Task,shane.harvey,2018-08-10 21:42:50
PYTHON-1625,PYTHON,Bug,behackett,2018-08-10 23:45:52
PYTHON-1626,PYTHON,Bug,shane.harvey,2018-08-13 11:32:21
PYTHON-1627,PYTHON,Bug,shane.harvey,2018-08-14 18:03:47
PYTHON-1628,PYTHON,Improvement,,2018-08-14 22:34:03
PYTHON-1629,PYTHON,Bug,shane.harvey,2018-08-15 09:25:28
PYTHON-163,PYTHON,Bug,mike,2010-09-24 16:51:55
PYTHON-1630,PYTHON,Bug,shane.harvey,2018-08-15 10:06:58
PYTHON-1632,PYTHON,Task,,2018-08-21 17:59:18
PYTHON-1633,PYTHON,Task,behackett,2018-08-21 18:26:50
PYTHON-1634,PYTHON,New Feature,,2018-08-24 22:11:12
PYTHON-1635,PYTHON,Bug,prashant.mital,2018-08-28 19:58:31
PYTHON-1636,PYTHON,New Feature,prashant.mital,2018-08-29 16:30:47
PYTHON-1637,PYTHON,New Feature,,2018-08-29 18:09:47
PYTHON-1638,PYTHON,Improvement,,2018-08-30 22:53:06
PYTHON-1639,PYTHON,Improvement,,2018-09-07 05:49:44
PYTHON-164,PYTHON,Improvement,behackett,2010-09-27 15:09:09
PYTHON-1640,PYTHON,Task,shane.harvey,2018-09-07 16:35:49
PYTHON-1641,PYTHON,Improvement,behackett,2018-09-08 00:15:37
PYTHON-1642,PYTHON,Bug,shane.harvey,2018-09-08 18:23:02
PYTHON-1643,PYTHON,Task,shane.harvey,2018-09-10 18:11:14
PYTHON-1644,PYTHON,Bug,shane.harvey,2018-09-13 23:24:58
PYTHON-1645,PYTHON,Task,shane.harvey,2018-09-17 19:58:34
PYTHON-1646,PYTHON,Bug,shane.harvey,2018-09-18 13:34:32
PYTHON-1647,PYTHON,Bug,shane.harvey,2018-09-25 17:33:17
PYTHON-1648,PYTHON,New Feature,behackett,2018-09-27 12:24:43
PYTHON-1649,PYTHON,Task,shane.harvey,2018-10-04 14:33:56
PYTHON-165,PYTHON,New Feature,behackett,2010-09-30 14:00:16
PYTHON-1650,PYTHON,Bug,shane.harvey,2018-10-04 23:35:26
PYTHON-1651,PYTHON,Task,shane.harvey,2018-10-05 20:24:47
PYTHON-1653,PYTHON,Task,prashant.mital,2018-10-09 17:55:34
PYTHON-1654,PYTHON,Bug,shane.harvey,2018-10-09 22:52:20
PYTHON-1655,PYTHON,Bug,,2018-10-09 23:17:55
PYTHON-1656,PYTHON,Improvement,behackett,2018-10-11 20:39:10
PYTHON-1657,PYTHON,Task,shane.harvey,2018-10-12 21:09:23
PYTHON-1658,PYTHON,Improvement,shane.harvey,2018-10-16 14:36:31
PYTHON-1659,PYTHON,Improvement,behackett,2018-10-16 14:38:03
PYTHON-166,PYTHON,Bug,redbeard0531,2010-10-03 09:49:15
PYTHON-1660,PYTHON,Improvement,shane.harvey,2018-10-16 14:39:35
PYTHON-1661,PYTHON,Improvement,,2018-10-24 14:55:09
PYTHON-1662,PYTHON,New Feature,shane.harvey,2018-10-24 18:13:50
PYTHON-1663,PYTHON,Improvement,shane.harvey,2018-10-25 21:06:09
PYTHON-1664,PYTHON,New Feature,shane.harvey,2018-10-26 12:30:55
PYTHON-1665,PYTHON,Bug,behackett,2018-10-30 18:23:32
PYTHON-1666,PYTHON,Improvement,shane.harvey,2018-11-01 14:40:09
PYTHON-1667,PYTHON,Bug,shane.harvey,2018-11-01 19:54:56
PYTHON-1668,PYTHON,Improvement,,2018-11-05 19:15:52
PYTHON-1669,PYTHON,Improvement,,2018-11-05 19:49:34
PYTHON-167,PYTHON,Bug,redbeard0531,2010-10-13 10:20:38
PYTHON-1670,PYTHON,New Feature,prashant.mital,2018-11-05 19:57:50
PYTHON-1671,PYTHON,New Feature,shane.harvey,2018-11-05 20:02:57
PYTHON-1672,PYTHON,Epic,shane.harvey,2018-11-05 20:05:29
PYTHON-1673,PYTHON,New Feature,shane.harvey,2018-11-05 20:08:37
PYTHON-1674,PYTHON,New Feature,shane.harvey,2018-11-05 20:10:42
PYTHON-1675,PYTHON,New Feature,prashant.mital,2018-11-05 20:14:12
PYTHON-1676,PYTHON,Epic,shane.harvey,2018-11-05 20:19:13
PYTHON-1677,PYTHON,New Feature,prashant.mital,2018-11-07 15:42:10
PYTHON-1678,PYTHON,New Feature,,2018-11-07 17:02:17
PYTHON-1679,PYTHON,New Feature,,2018-11-08 19:13:08
PYTHON-168,PYTHON,Bug,redbeard0531,2010-10-16 18:41:39
PYTHON-1680,PYTHON,Bug,behackett,2018-11-09 23:40:02
PYTHON-1681,PYTHON,Bug,behackett,2018-11-09 23:41:57
PYTHON-1682,PYTHON,Bug,shane.harvey,2018-11-10 08:51:27
PYTHON-1683,PYTHON,Task,prashant.mital,2018-11-14 01:58:09
PYTHON-1684,PYTHON,New Feature,shane.harvey,2018-11-14 19:23:53
PYTHON-1685,PYTHON,Improvement,behackett,2018-11-14 20:58:30
PYTHON-1686,PYTHON,Bug,prashant.mital,2018-11-16 03:40:40
PYTHON-1687,PYTHON,New Feature,,2018-11-16 22:36:54
PYTHON-1689,PYTHON,Task,behackett,2018-11-19 16:09:27
PYTHON-169,PYTHON,Bug,redbeard0531,2010-10-19 15:12:34
PYTHON-1690,PYTHON,Task,JIRAUSER1253406,2018-11-19 22:36:15
PYTHON-1691,PYTHON,Bug,shane.harvey,2018-11-20 00:03:11
PYTHON-1692,PYTHON,Bug,prashant.mital,2018-11-27 09:30:46
PYTHON-1693,PYTHON,Task,prashant.mital,2018-11-28 07:47:19
PYTHON-1694,PYTHON,Epic,shane.harvey,2018-11-28 17:59:18
PYTHON-1695,PYTHON,New Feature,shane.harvey,2018-11-30 00:34:19
PYTHON-1696,PYTHON,Task,prashant.mital,2018-11-30 20:20:36
PYTHON-1697,PYTHON,Task,behackett,2018-12-05 06:35:40
PYTHON-1698,PYTHON,New Feature,shane.harvey,2018-12-07 17:07:39
PYTHON-1699,PYTHON,New Feature,prashant.mital,2018-12-07 21:15:27
PYTHON-17,PYTHON,Bug,mike,2009-05-07 10:22:12
PYTHON-170,PYTHON,New Feature,redbeard0531,2010-10-22 21:14:12
PYTHON-1700,PYTHON,Bug,,2018-12-10 20:05:59
PYTHON-1701,PYTHON,Bug,shane.harvey,2018-12-10 21:21:09
PYTHON-1702,PYTHON,Bug,,2018-12-10 21:32:07
PYTHON-1703,PYTHON,New Feature,,2018-12-11 22:09:26
PYTHON-1704,PYTHON,Bug,shane.harvey,2018-12-13 17:48:07
PYTHON-1705,PYTHON,Improvement,,2018-12-13 23:25:19
PYTHON-1706,PYTHON,Improvement,shane.harvey,2018-12-14 01:09:54
PYTHON-1707,PYTHON,Bug,shane.harvey,2018-12-14 21:24:13
PYTHON-1708,PYTHON,New Feature,,2018-12-17 22:51:50
